image_name,mos
3111479555.jpg,2.38834951456311
3112707699.jpg,2.21705426356589
3112828024.jpg,3.26851851851852
3114317948.jpg,3.16822429906542
3115128591.jpg,2.9
3115284513.jpg,2.2212389380531
3115828038.jpg,1.9126213592233
3116503568.jpg,2.59633027522936
3117619556.jpg,2.7593984962406
3117729596.jpg,2.85576923076923
3118054377.jpg,3.32075471698113
3118439925.jpg,3.3495145631068
3118885310.jpg,3.27184466019417
311996877.jpg,2.6605504587156
3120415423.jpg,3.19512195121951
3121612010.jpg,3.03738317757009
3124199543.jpg,1.8785046728972
3125804438.jpg,3.09259259259259
312749227.jpg,3.86792452830189
3127532138.jpg,3.5462962962963
31286602.jpg,4.05555555555556
3128928410.jpg,3.69306930693069
3129387328.jpg,2.11538461538462
3129647217.jpg,3.89423076923077
3130211082.jpg,3.87254901960784
3130276162.jpg,2.55140186915888
3131665013.jpg,2.84313725490196
3132046766.jpg,3.35576923076923
3132085493.jpg,3.59649122807018
3132104449.jpg,3.60606060606061
3132669524.jpg,2.0353982300885
313424539.jpg,3.82407407407407
313550822.jpg,3.05882352941176
3136368482.jpg,2.74257425742574
313650765.jpg,2.50909090909091
3137057232.jpg,2.75454545454545
3138088232.jpg,3.31481481481481
3138790639.jpg,3.60185185185185
3141055360.jpg,2.97222222222222
3141860810.jpg,3.60377358490566
3142311257.jpg,3.21904761904762
3146365512.jpg,3.85294117647059
3146477274.jpg,2.74774774774775
3146801905.jpg,2.30555555555556
3147028593.jpg,2.72277227722772
3147348702.jpg,2.67768595041322
3147416579.jpg,1.89
3147925879.jpg,3.32330827067669
3147927973.jpg,3.04587155963303
3148698494.jpg,2.71287128712871
31490353.jpg,3.32038834951456
3149433848.jpg,1.61538461538462
3152357796.jpg,3.00925925925926
3154777716.jpg,3.00934579439252
3154948821.jpg,2.89864864864865
3156288845.jpg,3.30769230769231
3157055534.jpg,2.5607476635514
3157096755.jpg,3.00934579439252
3157335389.jpg,2.43243243243243
3158018696.jpg,2.29245283018868
3158477442.jpg,2.88541666666667
3159188052.jpg,2.51327433628319
3161274755.jpg,3.48
3162134277.jpg,2.01869158878505
3164597811.jpg,3.48076923076923
3164921799.jpg,3.05660377358491
3165807292.jpg,3.54205607476635
316618516.jpg,2.2734375
3166870228.jpg,1.93203883495146
3168536494.jpg,2.90566037735849
3169607082.jpg,2.33636363636364
3170684406.jpg,3.58490566037736
3171148345.jpg,1.88073394495413
3172797742.jpg,3.26785714285714
3174536924.jpg,3.0
3175529254.jpg,3.09708737864078
3175555002.jpg,3.39252336448598
3176625404.jpg,2.98989898989899
3177560540.jpg,3.22549019607843
3177839887.jpg,3.81553398058252
3178336001.jpg,2.87378640776699
3178679066.jpg,3.83783783783784
3183550454.jpg,3.29411764705882
3183852879.jpg,3.06730769230769
3184407773.jpg,2.51546391752577
3184831791.jpg,3.58823529411765
318700026.jpg,3.69369369369369
3187135828.jpg,2.53465346534653
3187350017.jpg,3.36893203883495
3188292993.jpg,3.96190476190476
3188930402.jpg,3.4
3189407345.jpg,2.3469387755102
3190025525.jpg,2.87128712871287
3191275443.jpg,1.8411214953271
3193120688.jpg,3.19444444444444
3194036363.jpg,3.38613861386139
3194726912.jpg,3.17924528301887
3194756721.jpg,2.69724770642202
3195516092.jpg,3.59047619047619
319557469.jpg,3.16981132075472
3197293330.jpg,3.35238095238095
3199733593.jpg,3.28155339805825
3201560837.jpg,2.56603773584906
3201827278.jpg,3.28571428571429
3202755866.jpg,3.86792452830189
3204890107.jpg,2.05
3206140446.jpg,3.14705882352941
3206690420.jpg,3.05825242718447
3206894685.jpg,3.05208333333333
3207112247.jpg,3.14285714285714
3207463467.jpg,3.57425742574257
3207613793.jpg,2.31775700934579
3207927028.jpg,2.24778761061947
3207975884.jpg,2.41284403669725
3208711501.jpg,3.61320754716981
320987228.jpg,4.11214953271028
3210385990.jpg,3.55454545454545
3217227849.jpg,2.79230769230769
322036819.jpg,2.31132075471698
3220921320.jpg,3.24528301886792
322245825.jpg,3.14705882352941
3222932292.jpg,3.11320754716981
3224295308.jpg,3.20754716981132
3224700403.jpg,3.24545454545455
3225818665.jpg,1.55140186915888
3225993642.jpg,2.85
3226455393.jpg,3.84158415841584
3228786952.jpg,2.73
3228957282.jpg,3.496
3230042702.jpg,3.13592233009709
3230415578.jpg,2.67961165048544
3231616959.jpg,3.02777777777778
3233213622.jpg,3.46296296296296
3235296899.jpg,3.23214285714286
323541643.jpg,1.89256198347107
3238163707.jpg,3.13138686131387
3241749396.jpg,3.09433962264151
3241852622.jpg,3.03883495145631
3241859937.jpg,3.47115384615385
324220404.jpg,3.40196078431373
324339500.jpg,2.48412698412698
3243501762.jpg,2.43809523809524
3243513416.jpg,3.10891089108911
3244463289.jpg,3.05660377358491
3245550884.jpg,2.85294117647059
3247694646.jpg,3.2
3247974707.jpg,3.1
3248930020.jpg,3.14
3248976854.jpg,3.72072072072072
3250381402.jpg,2.18627450980392
3250534214.jpg,2.57692307692308
3251401307.jpg,2.95049504950495
325203196.jpg,1.60952380952381
3252078614.jpg,2.81818181818182
325223545.jpg,3.49038461538462
325296963.jpg,2.64646464646465
3253020934.jpg,3.6
3253636665.jpg,3.83928571428571
3254432034.jpg,3.34862385321101
3254444597.jpg,2.25242718446602
3255665645.jpg,3.81308411214953
3256723994.jpg,2.97169811320755
3256967457.jpg,2.85436893203884
3258713133.jpg,2.30693069306931
3258938541.jpg,3.62745098039216
3259283855.jpg,2.75238095238095
3259319485.jpg,3.546875
3260332459.jpg,2.73148148148148
3260477963.jpg,2.86238532110092
3261123302.jpg,3.80612244897959
3261304564.jpg,3.5047619047619
3261536707.jpg,2.23529411764706
326195053.jpg,2.87037037037037
326299244.jpg,2.58252427184466
3265420201.jpg,3.50442477876106
3265568572.jpg,3.56756756756757
3272637437.jpg,3.59433962264151
3273769271.jpg,3.6504854368932
3274581285.jpg,3.46153846153846
3275523745.jpg,3.17142857142857
3277047132.jpg,3.55660377358491
3277064835.jpg,2.58715596330275
3277170769.jpg,3.15686274509804
3277186380.jpg,2.98333333333333
3281012528.jpg,3.35779816513761
3281066235.jpg,3.74
3282770938.jpg,3.4537037037037
3284203868.jpg,3.64077669902913
3285723816.jpg,2.35135135135135
3285865052.jpg,2.78301886792453
3288428899.jpg,2.27619047619048
3289145933.jpg,3.06666666666667
3290454927.jpg,2.63551401869159
3292481650.jpg,3.61818181818182
3293762912.jpg,3.15094339622642
3294786142.jpg,3.70754716981132
3295126634.jpg,2.43564356435644
3295438012.jpg,2.66666666666667
3296835726.jpg,3.42727272727273
3297887749.jpg,3.65137614678899
33000255.jpg,1.15094339622642
3301567767.jpg,2.80357142857143
3301587792.jpg,2.64761904761905
3302975736.jpg,3.15596330275229
3303080079.jpg,3.97
3303907744.jpg,3.89108910891089
3304434529.jpg,3.60952380952381
3304676774.jpg,3.30769230769231
3304800536.jpg,2.25
3305619554.jpg,3.72549019607843
3305968848.jpg,1.88461538461538
3306813341.jpg,3.62037037037037
3307215666.jpg,2.90384615384615
3308046325.jpg,2.81981981981982
3308341801.jpg,2.075
3308768118.jpg,3.74528301886792
3309384812.jpg,3.15740740740741
3309773235.jpg,2.7029702970297
3310204675.jpg,2.1858407079646
3310575214.jpg,2.27450980392157
3311728409.jpg,3.75454545454545
3312331811.jpg,1.73267326732673
331340631.jpg,2.95454545454545
331406867.jpg,1.73831775700935
3314110889.jpg,3.51428571428571
3314904869.jpg,2.22448979591837
3315237185.jpg,3.58415841584158
3315383233.jpg,1.83
3317434594.jpg,2.46902654867257
3320115265.jpg,3.66666666666667
332288233.jpg,2.8265306122449
3323033903.jpg,2.0
3323937813.jpg,3.2
3324248317.jpg,3.26666666666667
3324496492.jpg,2.72321428571429
3326988489.jpg,3.07692307692308
332883741.jpg,2.81818181818182
3329470769.jpg,3.01801801801802
3330470420.jpg,3.02941176470588
3331414151.jpg,3.22522522522523
333145920.jpg,3.45045045045045
3332423009.jpg,2.8921568627451
3332902834.jpg,3.35714285714286
3333985138.jpg,2.25961538461538
3335618194.jpg,3.6952380952381
3338894282.jpg,3.29245283018868
3340734956.jpg,3.32380952380952
3341085556.jpg,1.82
3342346685.jpg,2.6952380952381
3343738489.jpg,3.77570093457944
3344016385.jpg,3.14851485148515
3346416285.jpg,3.14141414141414
3347228837.jpg,3.51578947368421
3347823880.jpg,3.40740740740741
3350005307.jpg,1.55855855855856
3351610329.jpg,3.41509433962264
3351620207.jpg,3.31132075471698
3352596853.jpg,2.17592592592593
3355200103.jpg,3.64492753623188
3355209894.jpg,3.22641509433962
3355464174.jpg,3.28571428571429
3355714233.jpg,3.15315315315315
3356044640.jpg,3.31818181818182
3356844198.jpg,3.24074074074074
3357164852.jpg,2.9126213592233
3358149726.jpg,2.875
3358523670.jpg,3.512
3358682007.jpg,3.48543689320388
3358754066.jpg,2.5188679245283
3359889192.jpg,3.52
336052627.jpg,2.60952380952381
3361988100.jpg,3.5
3362731032.jpg,3.82075471698113
3364202369.jpg,3.70754716981132
3364722083.jpg,2.74509803921569
3364868711.jpg,1.99029126213592
3365417061.jpg,2.91346153846154
3365447434.jpg,1.90977443609023
3365471102.jpg,2.2952380952381
3366831652.jpg,3.39090909090909
3367044769.jpg,3.8141592920354
3367220434.jpg,3.6078431372549
3367803108.jpg,3.34343434343434
3368873733.jpg,3.26168224299065
3369391628.jpg,3.59633027522936
3370673214.jpg,3.35576923076923
3370823326.jpg,2.99056603773585
3371032149.jpg,3.26923076923077
3371856854.jpg,3.33333333333333
3372381586.jpg,2.34905660377358
3372418412.jpg,3.3921568627451
3376034906.jpg,2.25688073394495
3376076568.jpg,3.11711711711712
3376669178.jpg,2.92233009708738
3377992408.jpg,3.5
3378003631.jpg,3.29896907216495
3379476157.jpg,3.40566037735849
3381345467.jpg,2.65420560747664
3381533789.jpg,2.13725490196078
3383452055.jpg,3.28828828828829
3383593963.jpg,2.95192307692308
3383701765.jpg,3.40566037735849
3385195104.jpg,3.54716981132075
3385580051.jpg,2.54716981132075
3385696346.jpg,3.27
3385987418.jpg,3.50925925925926
3386943260.jpg,2.69444444444444
3386957170.jpg,3.58181818181818
3388691081.jpg,3.12037037037037
3388708914.jpg,3.6078431372549
3388712525.jpg,2.80909090909091
338924292.jpg,2.20754716981132
3390605400.jpg,2.02
3390896088.jpg,3.47058823529412
3391217731.jpg,2.34
3394722862.jpg,2.82
3395475764.jpg,3.18796992481203
3396059055.jpg,2.61
3398709851.jpg,2.55140186915888
3398940973.jpg,3.18518518518519
3398954278.jpg,3.43809523809524
3401900404.jpg,3.74038461538462
3403374656.jpg,3.17307692307692
3405525198.jpg,2.30357142857143
3411974393.jpg,2.87387387387387
3412359483.jpg,3.58558558558559
341491962.jpg,3.11538461538462
3416685588.jpg,2.02803738317757
3416752031.jpg,3.47222222222222
3417613077.jpg,2.82075471698113
3417674715.jpg,2.9537037037037
3418463077.jpg,3.83962264150943
3418667339.jpg,3.26605504587156
3420154563.jpg,2.94594594594595
3421464878.jpg,3.43564356435644
342221498.jpg,2.22429906542056
3423724895.jpg,3.82242990654206
3423896683.jpg,3.56190476190476
3423975366.jpg,3.50467289719626
3424993568.jpg,3.96396396396396
3426740196.jpg,1.98130841121495
3427902428.jpg,3.75229357798165
3427902514.jpg,3.56
3431105203.jpg,3.40740740740741
3431390099.jpg,2.43
3433315492.jpg,2.86238532110092
3434261812.jpg,2.78095238095238
3435545140.jpg,2.78301886792453
3437594883.jpg,2.26168224299065
3438059129.jpg,2.32710280373832
3439365851.jpg,3.71818181818182
3440235836.jpg,2.43396226415094
3442838312.jpg,3.0
3443268586.jpg,3.60194174757282
344443695.jpg,2.84892086330935
3444483519.jpg,3.47222222222222
3446054675.jpg,2.74528301886792
344636344.jpg,3.5
3446366493.jpg,3.4811320754717
3448332578.jpg,3.03809523809524
3449919327.jpg,3.50467289719626
3450351361.jpg,3.90291262135922
3450753884.jpg,3.54285714285714
3452963187.jpg,1.99107142857143
3455219027.jpg,2.22549019607843
3455882031.jpg,2.54205607476635
3456840631.jpg,3.73188405797101
3458045907.jpg,3.21153846153846
3458950384.jpg,3.69230769230769
3461062752.jpg,2.67592592592593
3462395913.jpg,2.77358490566038
3463146453.jpg,3.54901960784314
3463376543.jpg,3.06060606060606
3464327257.jpg,2.80582524271845
3464988666.jpg,1.58823529411765
3465087333.jpg,2.34615384615385
3465276119.jpg,3.49074074074074
346617303.jpg,2.24761904761905
346617779.jpg,1.85858585858586
3466610103.jpg,3.63207547169811
3467784087.jpg,3.49056603773585
3468424403.jpg,2.99090909090909
3469092597.jpg,3.46728971962617
3469199125.jpg,2.87735849056604
34713269.jpg,2.26470588235294
347162205.jpg,2.20740740740741
3471704982.jpg,3.47706422018349
3471964559.jpg,3.78181818181818
3472660238.jpg,3.62857142857143
3475569667.jpg,2.35714285714286
3475877294.jpg,2.06306306306306
34796696.jpg,3.44230769230769
3479727829.jpg,1.88073394495413
348162485.jpg,2.0
3482375790.jpg,3.30693069306931
3483143101.jpg,1.2037037037037
3483457230.jpg,2.9811320754717
3483459470.jpg,2.27884615384615
3483540691.jpg,2.79
3484057115.jpg,2.95327102803738
3485554199.jpg,2.86
3486204187.jpg,3.05825242718447
3487085790.jpg,3.56730769230769
3487701269.jpg,3.49056603773585
3489731995.jpg,3.48672566371681
3490117565.jpg,3.55454545454545
3490456545.jpg,2.4537037037037
3491336743.jpg,2.44761904761905
3491534419.jpg,3.2843137254902
3492624391.jpg,2.27777777777778
3494126077.jpg,3.79090909090909
3494272101.jpg,3.53636363636364
3494678423.jpg,2.8
3496521334.jpg,3.76190476190476
3497202348.jpg,3.13461538461538
349896134.jpg,2.4031007751938
3499629801.jpg,3.32075471698113
35002160.jpg,3.54716981132075
3501996576.jpg,3.55769230769231
3502153355.jpg,3.40366972477064
3503300231.jpg,3.91666666666667
3505262206.jpg,2.84466019417476
3505627590.jpg,2.47169811320755
3510063780.jpg,2.71428571428571
3511207085.jpg,3.59090909090909
3515651386.jpg,3.26190476190476
3515663938.jpg,3.62857142857143
3518265762.jpg,3.67961165048544
3518866605.jpg,3.14285714285714
3519364135.jpg,2.46534653465347
351997474.jpg,2.87378640776699
3522690935.jpg,2.7027027027027
352331466.jpg,2.4765625
3524216401.jpg,3.62
3524447745.jpg,3.23364485981308
3525647615.jpg,2.91509433962264
352602458.jpg,2.11320754716981
3526523265.jpg,3.22222222222222
352744670.jpg,1.61320754716981
3530486052.jpg,3.92380952380952
3530563948.jpg,2.94392523364486
35311267.jpg,2.04672897196262
3532282772.jpg,3.28318584070796
353228664.jpg,3.4392523364486
3532374814.jpg,3.49514563106796
3533949779.jpg,3.32038834951456
3534610078.jpg,3.75
3535978712.jpg,3.45544554455446
3536025260.jpg,2.18269230769231
3537044665.jpg,2.24038461538462
3537245055.jpg,3.12781954887218
3537658496.jpg,3.74468085106383
3538380259.jpg,2.79279279279279
3539454254.jpg,3.25225225225225
3541249074.jpg,3.54716981132075
354153075.jpg,2.52336448598131
3542002438.jpg,2.79279279279279
3545028223.jpg,3.17757009345794
3545446713.jpg,3.30275229357798
3545702131.jpg,2.78350515463918
3547062481.jpg,3.28571428571429
3547073718.jpg,3.85321100917431
3548223665.jpg,2.59633027522936
354899371.jpg,3.18095238095238
3549424661.jpg,2.54128440366972
3551648026.jpg,3.08411214953271
3552766173.jpg,3.75247524752475
3552877026.jpg,3.5625
3555094283.jpg,3.13636363636364
3556213355.jpg,3.82075471698113
3558351395.jpg,1.80392156862745
3560022258.jpg,2.48484848484848
3560032600.jpg,3.40196078431373
3561351919.jpg,3.22429906542056
3561898679.jpg,3.52830188679245
3562407133.jpg,3.88571428571429
3563134047.jpg,3.5047619047619
356523006.jpg,3.35779816513761
3566079728.jpg,3.40952380952381
3566137302.jpg,3.24271844660194
3566227002.jpg,3.44329896907217
3566285762.jpg,3.39
3567613299.jpg,3.50892857142857
3567892894.jpg,3.43137254901961
3569097033.jpg,2.8952380952381
3569259520.jpg,3.18181818181818
3572950777.jpg,3.78640776699029
3574423584.jpg,3.22018348623853
357452255.jpg,2.04807692307692
3575258454.jpg,3.3125
3576199867.jpg,3.68
357641600.jpg,1.77981651376147
3576734927.jpg,3.36111111111111
3576771116.jpg,2.94174757281553
3577464388.jpg,3.44859813084112
3577744786.jpg,2.0
3579701723.jpg,1.86238532110092
3581381105.jpg,3.75
358360301.jpg,3.42056074766355
358433606.jpg,2.05555555555556
358438532.jpg,2.30769230769231
3585032307.jpg,2.78947368421053
3585744087.jpg,2.09345794392523
3586744131.jpg,3.79207920792079
3586827526.jpg,3.58823529411765
3587076357.jpg,3.32380952380952
3587337138.jpg,2.75510204081633
3588199753.jpg,3.62385321100917
3589240869.jpg,3.53
3591617396.jpg,2.49038461538462
3592827455.jpg,3.27722772277228
3593791366.jpg,3.76699029126214
3595766183.jpg,3.63207547169811
3596611917.jpg,2.97247706422018
3596718064.jpg,3.62015503875969
3597095413.jpg,3.71844660194175
3597199001.jpg,3.62385321100917
359723983.jpg,3.68571428571429
3597613662.jpg,3.56
3599779537.jpg,3.35849056603774
3600948934.jpg,2.60576923076923
3601117533.jpg,3.42727272727273
3601352242.jpg,3.41818181818182
3603046487.jpg,2.84403669724771
3603762742.jpg,3.0873786407767
3604508101.jpg,3.2803738317757
3606644176.jpg,3.44247787610619
3606669688.jpg,3.35714285714286
3608137140.jpg,3.7047619047619
3608691305.jpg,3.15094339622642
3609473273.jpg,3.8952380952381
3609983548.jpg,3.28301886792453
361037189.jpg,4.01587301587302
3611703355.jpg,4.06422018348624
3612122165.jpg,3.25242718446602
3612174577.jpg,2.24509803921569
361252644.jpg,2.62616822429907
3613844312.jpg,3.94230769230769
3615125120.jpg,3.54054054054054
3615267731.jpg,3.54807692307692
3615562.jpg,1.95283018867925
3616806128.jpg,3.40594059405941
3618474326.jpg,3.48543689320388
3618795157.jpg,3.97142857142857
3619220193.jpg,3.11428571428571
3619609860.jpg,3.83571428571429
362016009.jpg,2.77669902912621
3620678223.jpg,3.16504854368932
3620726.jpg,1.90654205607477
362290262.jpg,3.66
3625351305.jpg,3.41176470588235
3628043.jpg,3.64220183486239
3628605791.jpg,2.90265486725664
3629779382.jpg,3.49038461538462
3630233855.jpg,3.14285714285714
3632417985.jpg,1.18627450980392
363482906.jpg,3.5
3635405613.jpg,2.91666666666667
3636701462.jpg,3.74038461538462
3637251050.jpg,2.85185185185185
3638870308.jpg,3.06796116504854
3639490630.jpg,2.69724770642202
3641084203.jpg,2.83495145631068
3642904232.jpg,3.69230769230769
36434642.jpg,2.95192307692308
3644585173.jpg,2.85585585585586
3645413545.jpg,2.26923076923077
3645793167.jpg,3.56122448979592
3647757599.jpg,3.05660377358491
364777572.jpg,3.28440366972477
3648316650.jpg,3.46601941747573
364905354.jpg,3.8265306122449
3649082846.jpg,2.99047619047619
3651951998.jpg,3.07619047619048
3652633823.jpg,3.54477611940298
3653350159.jpg,3.67407407407407
3653613515.jpg,3.36274509803922
3654348116.jpg,3.08108108108108
3655930326.jpg,2.78095238095238
3658535721.jpg,3.85714285714286
3658667754.jpg,3.57142857142857
3660430593.jpg,3.57291666666667
3660664464.jpg,3.45871559633028
3661422978.jpg,2.3047619047619
3662491369.jpg,2.88990825688073
3662558151.jpg,2.69
3662997757.jpg,3.66086956521739
3663320781.jpg,3.86538461538462
3663369776.jpg,3.76991150442478
3663960871.jpg,3.056
366471935.jpg,3.96261682242991
3665983083.jpg,3.80582524271845
3667890322.jpg,3.23364485981308
3669066809.jpg,2.47747747747748
3670445078.jpg,2.19310344827586
3670448728.jpg,2.28571428571429
3671193503.jpg,3.21495327102804
3673357278.jpg,3.51428571428571
3673502264.jpg,2.9047619047619
3674117315.jpg,3.22641509433962
3675002443.jpg,2.7037037037037
3676465885.jpg,3.24271844660194
3677460940.jpg,2.95454545454545
3678866923.jpg,3.57142857142857
3680743288.jpg,2.31132075471698
3683418770.jpg,3.12264150943396
3686287517.jpg,2.78217821782178
36869449.jpg,3.38317757009346
3688540831.jpg,3.65714285714286
3688594216.jpg,3.13333333333333
368909912.jpg,3.22222222222222
3689126503.jpg,3.82178217821782
3689872234.jpg,2.5
3691978983.jpg,3.77669902912621
3693087386.jpg,2.62857142857143
369451183.jpg,2.73333333333333
369605204.jpg,3.46363636363636
3697066196.jpg,3.25773195876289
3697493807.jpg,4.04761904761905
3697530291.jpg,3.99019607843137
3697878601.jpg,3.75700934579439
3698386210.jpg,2.91743119266055
3702144450.jpg,3.02912621359223
3702671816.jpg,3.44859813084112
3704662776.jpg,2.20588235294118
3705698114.jpg,2.8921568627451
3705884386.jpg,2.71028037383178
3706984010.jpg,2.09433962264151
3707022590.jpg,4.0
3707755654.jpg,2.74311926605505
3708130060.jpg,2.88571428571429
3708879448.jpg,3.31683168316832
3711573590.jpg,3.2952380952381
3711772310.jpg,2.45794392523365
3712529193.jpg,2.34862385321101
3713010621.jpg,2.56603773584906
3713773458.jpg,3.33333333333333
3714832332.jpg,2.71559633027523
3715014568.jpg,2.81188118811881
3715780832.jpg,3.23148148148148
3716186057.jpg,1.72448979591837
3716651057.jpg,3.84070796460177
3716891886.jpg,3.625
371935095.jpg,3.85849056603774
3719984050.jpg,3.31428571428571
372117089.jpg,3.46728971962617
3721179887.jpg,2.57009345794393
3722409963.jpg,2.26548672566372
3722476330.jpg,3.33018867924528
3722623767.jpg,2.85849056603774
3725954413.jpg,2.81730769230769
3726632967.jpg,3.37254901960784
3727572481.jpg,3.02970297029703
372866056.jpg,2.64077669902913
3729465678.jpg,2.31132075471698
3731180333.jpg,3.53398058252427
3733701155.jpg,3.79439252336449
3733759776.jpg,3.42982456140351
3734378087.jpg,2.78181818181818
3734577194.jpg,3.42574257425743
3734652007.jpg,2.97169811320755
3736336896.jpg,2.86363636363636
3736358849.jpg,2.18348623853211
3736418288.jpg,2.93069306930693
3736752039.jpg,3.66666666666667
3736907392.jpg,3.40952380952381
3737792738.jpg,2.24038461538462
3738819299.jpg,3.46153846153846
3739339628.jpg,3.04587155963303
3740923361.jpg,2.30909090909091
3741259519.jpg,3.37735849056604
3741472599.jpg,3.27522935779817
3742811862.jpg,3.0377358490566
3743649571.jpg,3.26732673267327
374612387.jpg,3.40384615384615
3749654443.jpg,2.35238095238095
3750200495.jpg,3.57894736842105
3750653207.jpg,2.69090909090909
375084308.jpg,3.22772277227723
3750920837.jpg,2.20618556701031
3753143338.jpg,1.43518518518519
375446021.jpg,2.79439252336449
3754491822.jpg,2.41666666666667
3754591467.jpg,2.39393939393939
3755058211.jpg,3.85849056603774
3755358004.jpg,3.6
3757841253.jpg,3.37837837837838
3758354055.jpg,3.49038461538462
3758613590.jpg,3.20588235294118
3758636614.jpg,2.43137254901961
3758843972.jpg,3.37735849056604
3759443485.jpg,2.55102040816327
3759763464.jpg,2.75471698113208
3761038439.jpg,3.0
3761173384.jpg,3.05769230769231
3761272199.jpg,3.23809523809524
3761519418.jpg,3.77685950413223
3764660296.jpg,3.84444444444444
3766742048.jpg,2.12631578947368
376684942.jpg,3.12
3767341492.jpg,2.37623762376238
3767933394.jpg,3.70873786407767
3768070080.jpg,1.80733944954128
3770559253.jpg,3.0
377273746.jpg,1.49056603773585
3773463532.jpg,3.95283018867925
3775591333.jpg,2.59223300970874
3775862144.jpg,3.58181818181818
3776716867.jpg,3.30555555555556
3779249317.jpg,3.65178571428571
3779311128.jpg,3.1214953271028
3780702032.jpg,3.67326732673267
3782183827.jpg,2.35514018691589
3783245891.jpg,3.0
3783312451.jpg,2.16037735849057
3783568353.jpg,3.18348623853211
3784715028.jpg,3.33962264150943
3785783338.jpg,3.30188679245283
3787014324.jpg,2.99056603773585
3787979013.jpg,3.94545454545455
3788379941.jpg,3.73873873873874
3788909806.jpg,3.31372549019608
3789837472.jpg,3.67592592592593
3791999774.jpg,1.89
3792338234.jpg,3.12727272727273
3792378354.jpg,3.30841121495327
379323686.jpg,3.6039603960396
379362291.jpg,3.1214953271028
3794248989.jpg,3.3963963963964
379437662.jpg,3.59803921568627
3794461596.jpg,3.50961538461538
37951657.jpg,1.60576923076923
3796455854.jpg,3.23529411764706
3797715149.jpg,3.47115384615385
3800059044.jpg,3.54545454545455
3800600451.jpg,3.94545454545455
3801275835.jpg,3.27619047619048
3804031946.jpg,3.64705882352941
3805107589.jpg,3.14814814814815
38056572.jpg,3.39622641509434
3806051518.jpg,1.62
3809644203.jpg,3.14814814814815
3810011859.jpg,2.39252336448598
381148704.jpg,3.02884615384615
3812031514.jpg,3.55652173913043
3812657000.jpg,3.15894039735099
3812865597.jpg,3.5
3812926720.jpg,3.64356435643564
3814668128.jpg,3.10884353741497
3815063597.jpg,2.75728155339806
3815098207.jpg,3.7196261682243
3816407980.jpg,3.4018691588785
3817723435.jpg,2.97115384615385
3817779484.jpg,2.80769230769231
3818998606.jpg,3.35576923076923
3820650799.jpg,2.35576923076923
3821275434.jpg,3.53846153846154
3822506826.jpg,2.44036697247706
3822808828.jpg,3.87387387387387
3824105113.jpg,3.03478260869565
3824362477.jpg,3.69158878504673
3824413541.jpg,3.66379310344828
3824485636.jpg,2.83177570093458
3825250471.jpg,3.82407407407407
3825304964.jpg,3.0078125
3825365753.jpg,3.49532710280374
3825837186.jpg,3.66019417475728
3826205454.jpg,3.33613445378151
3826585780.jpg,3.69230769230769
3827560087.jpg,3.73636363636364
382774042.jpg,1.77669902912621
3827911032.jpg,3.50980392156863
3827968988.jpg,2.8968253968254
3828155719.jpg,3.2406015037594
3828472247.jpg,3.05454545454545
3829660645.jpg,3.10185185185185
3835050024.jpg,2.94230769230769
3838001890.jpg,2.75510204081633
3839953318.jpg,3.09090909090909
3840546727.jpg,2.95575221238938
3840923045.jpg,2.93396226415094
3841233055.jpg,2.5981308411215
3841305755.jpg,3.23214285714286
3841509426.jpg,2.34234234234234
3843377036.jpg,3.09259259259259
3843859642.jpg,3.34905660377358
3844930238.jpg,3.36363636363636
3845656628.jpg,3.35779816513761
3846071699.jpg,3.36220472440945
3846844854.jpg,3.46
3847022878.jpg,3.42574257425743
384788069.jpg,3.85
3847915749.jpg,1.93518518518519
3847965007.jpg,2.61386138613861
3848727332.jpg,3.80373831775701
3848893941.jpg,3.49090909090909
3850107264.jpg,3.0462962962963
3850147128.jpg,3.55339805825243
3850577376.jpg,2.62857142857143
3851672801.jpg,3.75
3851941327.jpg,3.04081632653061
3853359984.jpg,3.28865979381443
3854279335.jpg,2.15238095238095
3855419676.jpg,3.87
3856196713.jpg,3.70754716981132
3856507445.jpg,3.14678899082569
3856900502.jpg,3.52475247524752
3860253466.jpg,3.21052631578947
3860848792.jpg,2.5952380952381
3861043546.jpg,3.58653846153846
3861673008.jpg,2.25773195876289
3864280906.jpg,3.6605504587156
3866688343.jpg,2.92233009708738
3867441709.jpg,3.55555555555556
386746008.jpg,3.30973451327434
3867705645.jpg,1.76470588235294
3867707916.jpg,3.08653846153846
387003357.jpg,2.16822429906542
3870343367.jpg,3.20754716981132
3870457394.jpg,3.37272727272727
3871801313.jpg,2.87155963302752
3872043875.jpg,3.3265306122449
3872509611.jpg,2.65625
387259022.jpg,2.87272727272727
3872832716.jpg,2.94117647058824
3874298550.jpg,3.31192660550459
3874382715.jpg,2.26262626262626
3876341199.jpg,3.62698412698413
3876523676.jpg,3.62037037037037
3879362113.jpg,3.71698113207547
3880140639.jpg,2.31428571428571
3880718005.jpg,2.76851851851852
3881103730.jpg,3.99074074074074
3885568060.jpg,3.73076923076923
3886483510.jpg,3.57
3886718406.jpg,3.32352941176471
3886757277.jpg,2.76699029126214
3886880606.jpg,3.71
3888454309.jpg,1.96261682242991
3890421755.jpg,3.2156862745098
3890811565.jpg,3.34579439252336
3891717415.jpg,3.55445544554455
3892086124.jpg,3.19424460431655
3892332557.jpg,2.97115384615385
3894915205.jpg,3.56737588652482
